Maquina,Code_pf,Producto,base,Tipo,pots_uc,pots,lots,UC_Palet,Vasos_Palet,Code_Article,Description,Family,Cliente
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,9004617,ETIQUETA 100X100,EO,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,90032245,INT YAG,EN,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,90099870,OP PV ALUT DORE - LZE 68.3,EH,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,90109500,PK2X125 PT SONAE YPV S/LIT MUR,EA,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,90110641,DCPX24 PT SONAE YPV U,EB,SONAE
B,140300,SONAE IOG VIDRO AMORA 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,6.0,1836,3672,90113175,MURE 14638 - 200KG,IF,SONAE
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,3803113,RIBON A26018 100X100,EO,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,9004617,ETIQUETA 100X100,EO,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,9004619,ETIQUETA 100X 50 mm A51457,EO,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,9004620,RIBBON 100x50mm Markem A46896,EO,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,90032245,INT YAG,EN,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,90051854,DCP X12 ES/PT PV New,EB,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,90098430,STRACIATELLA 89314 - CONT 800K,IF,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,90098862,OP125 ES LLCH YPV COMMUN,EH,LECHERAS
B,165081,LL Yog stracciatella 2x120g,65-STRATI,Batido,2.0,12.0,6.0,1836,3672,90102571,PK2X120 ES LLCH YPV STRACCIA,EA,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,3803113,RIBON A26018 100X100,EO,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,9004617,ETIQUETA 100X100,EO,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,9004619,ETIQUETA 100X 50 mm A51457,EO,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,9004620,RIBBON 100x50mm Markem A46896,EO,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,81252780,POT VERRE 125G LISSE UNIQUE,EV,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,90029310,ADVANTRA 9256HT- 25KG,EC,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,90032245,INT YAG,EN,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,90051854,DCP X12 ES/PT PV New,EB,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,90098862,OP125 ES LLCH YPV COMMUN,EH,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,90102572,PK2X120 ES LLCH YPV STRAC/FRAM,EA,LECHERAS
B,165082,LL Yog frambu/stracciat 2x120g,65-STRATI,Batido,2.0,6.0,6.0,1836,3456,90103950,FRAMB STRACIATELLA 43460 - CON,IF,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,3803113,RIBON A26018 100X100,EO,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,9004617,ETIQUETA 100X100,EO,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,9004619,ETIQUETA 100X 50 mm A51457,EO,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,9004620,RIBBON 100x50mm Markem A46896,EO,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,90032245,INT YAG,EN,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,90051854,DCP X12 ES/PT PV New,EB,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,90093734,PK2X125 ES LLCH YPV NAT,EA,LECHERAS
B,165093,LL Yogur Natural 2x125g,23-LA LECHERA NATURAL,Firme,2.0,12.0,6.0,1836,3672,90098862,OP125 ES LLCH YPV COMMUN,EH,LECHERAS
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,3803113,RIBON A26018 100X100,EO,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,9004617,ETIQUETA 100X100,EO,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90029310,ADVANTRA 9256HT- 25KG,EC,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90032245,INT YAG,EN,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90088975,PLATEAU SRPX24 NEUTRE,EB,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90099870,OP PV ALUT DORE - LZE 68.3,EH,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90106091,FRAMBOISE 219271 - CONT 800KG,IF,Lecheras
B,176922,LTR PV Framboise 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90110551,PK4X120 FR LLTR YPV FB INTENSE,EA,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,3803113,RIBON A26018 100X100,EO,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,9004617,ETIQUETA 100X100,EO,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90029310,ADVANTRA 9256HT- 25KG,EC,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90032245,INT YAG,EN,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90088975,PLATEAU SRPX24 NEUTRE,EB,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90099870,OP PV ALUT DORE - LZE 68.3,EH,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90100578,PK4X120 FR LLTR YPV MYRT INTEN,EA,Lecheras
B,176924,Ltr PV Myrtille Intense 4x120g,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90106093,MYRTILLE 219272 - CONT 800KG,IF,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,3803113,RIBON A26018 100X100,EO,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,9004617,ETIQUETA 100X100,EO,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90029310,ADVANTRA 9256HT- 25KG,EC,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90032245,INT YAG,EN,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90088975,PLATEAU SRPX24 NEUTRE,EB,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90099870,OP PV ALUT DORE - LZE 68.3,EH,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90100575,PK4X120 FR LLTR YPV AB INTENSE,EA,Lecheras
B,176925,LTR PV Abricot Intense 4X120G,64-TRULY,Batido,4.0,24.0,6.0,918,3672,90106092,ABRICOT 219201 - CONT 800KG,IF,Lecheras
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,3803113,RIBON A26018 100X100,EO,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,9004617,ETIQUETA 100X100,EO,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,90032245,INT YAG,EN,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,90099870,OP PV ALUT DORE - LZE 68.3,EH,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,90109499,PK2X125 PT SONAE YPV S/LIT FRA,EA,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,90110641,DCPX24 PT SONAE YPV U,EB,SONAE
B,201095,SONAE IOG VIDRO MORANGO 2x125g,6600 - CREMOSO OSO,Batido,2.0,24.0,12.0,1836,3672,90113179,FRAISE SX64493-04 - 200KG,IF,SONAE
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,3803113,RIBON A26018 100X100,EO,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,9004617,ETIQUETA 100X100,EO,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,9004619,ETIQUETA 100X 50 mm A51457,EO,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,9004620,RIBBON 100x50mm Markem A46896,EO,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90032245,INT YAG,EN,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90051854,DCP X12 ES/PT PV New,EB,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90098862,OP125 ES LLCH YPV COMMUN,EH,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90110298,POMME-CARAMEL SX60668-02 - 200,IF,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90111760,PK2X120 ES LLCH YPV POM/CAR,EA,LECHERAS
B,201134,LL PV Trio Manzana Cara 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90113852,PREP CARAMEL 364778 - 600KG,IF,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,3803113,RIBON A26018 100X100,EO,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,9004617,ETIQUETA 100X100,EO,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,9004619,ETIQUETA 100X 50 mm A51457,EO,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,9004620,RIBBON 100x50mm Markem A46896,EO,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90032245,INT YAG,EN,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90051854,DCP X12 ES/PT PV New,EB,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90098862,OP125 ES LLCH YPV COMMUN,EH,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90111759,PK2X120 ES LLCH YPV FRA/CHOC,EA,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90114020,SAUCE CHOCOLAT SX61593-05 - 40,IF,LECHERAS
B,201135,LL PV Trio Fresa Choco 2x120g,64-TRULY,Batido,2.0,12.0,6.0,1836,3672,90114023,FRAISE SX65578-04 - 400KG,IF,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,3803113,RIBON A26018 100X100,EO,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,9004617,ETIQUETA 100X100,EO,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,9004619,ETIQUETA 100X 50 mm A51457,EO,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,9004620,RIBBON 100x50mm Markem A46896,EO,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90032245,INT YAG,EN,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90051854,DCP X12 ES/PT PV New,EB,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90090804,CARAMEL PNLE - CONT 500KG,IF,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90098862,OP125 ES LLCH YPV COMMUN,EH,LECHERAS
B,201441,LL Panna Cotta Caramelo 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90110187,PK2X120 ES LLCH YPV PC CARA,EA,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,3803113,RIBON A26018 100X100,EO,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,8194756,PALETA CHEP 80X120 PORTUGAL,EL,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,9004617,ETIQUETA 100X100,EO,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,9004619,ETIQUETA 100X 50 mm A51457,EO,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,9004620,RIBBON 100x50mm Markem A46896,EO,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,81252780,POT VERRE 125G LISSE UNIQUE,EV,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LECHERAS
B,201442,LL Panna Cotta Natural 2x120g,52-PANACOTTA,Postres,2.0,12.0,6.0,1836,3672,90029310,ADVANTRA 9256HT- 25KG,EC,LECHERAS
